job,status,customer,order_date,part_number,description,rev,order_quantity,unit_price,total_price,net_shipped,order_unit,price_uom,sales_rep,customer_line2,job_revision
22-082,Complete,KOCHMODU,2022-08-26T00:00:00,"36"" OD COIL VENT FLASH POT (V-200)","36"" OD COIL VENT FLASH POT (V-200)",,1,34225.00,34225.00,1,ea,ea,,M20577-01/1R01,
22-083,Complete,THIEKAOL,2022-09-20T00:00:00,"6,000 GAL SS API STORAGE TK","6,000 GAL SS API STORAGE TK",,1,44325.00,44325.00,1,ea,ea,,219873,
22-084,Active,NANTRENE,2022-09-12T00:00:00,(4) LADDERS,(4) LADDERS,,1,10750.00,10750.00,0,ea,ea,,15044-R,
22-085,Complete,WWGAYMEC,2022-09-14T00:00:00,6000 GAL SS ACETONE STORAGE TK,6000 GAL SS ACETONE STORAGE TK,,1,128935.00,128935.00,1,ea,ea,,8170091/M0044-02,
22-086,Complete,CONCRET,2022-09-19T00:00:00,CST PRESSURE RELIEF CATCH TK,CST PRESSURE RELIEF CATCH TK,,1,34750.00,34750.00,1,ea,ea,,1000038499,
22-087,Active,PINOVAIN,2022-09-22T00:00:00,"24"" API 650 ROOF MNWY CVR","24"" API 650 ROOF MNWY CVR",,1,750.00,750.00,0,ea,ea,,4501372609,
22-088,Complete,USSUGARC,2022-09-27T00:00:00,LIQUID SUGAR STORAGE TK W/HEAD,LIQUID SUGAR STORAGE TK W/HEAD,,1,161000.00,161000.00,1,ea,ea,,4500361814,
22-089,Complete,KAOSPECI,2022-10-03T00:00:00,V-012 AIR HOLDER-WET,V-012 AIR HOLDER-WET,,1,61550.00,61550.00,1,ea,ea,,4000845578,
22-090,Complete,KAOSPECI,2022-10-03T00:00:00,V-013 AIR HOLDER,V-013 AIR HOLDER,,1,62550.00,62550.00,1,ea,ea,,4000845578,
22-091,Complete,KAOSPECI,2022-10-03T00:00:00,V-100 DMA/MMA DISTILL TOP RECV,V-100 DMA/MMA DISTILL TOP RECV,,1,22800.00,22800.00,1,ea,ea,,4000845578,
22-092,Complete,KAOSPECI,2022-10-03T00:00:00,V-102 DMA VESSEL,V-102 DMA VESSEL,,1,89400.00,89400.00,1,ea,ea,,4000845578,
22-093,Complete,KAOSPECI,2022-10-03T00:00:00,V-103 MMA VESSEL,V-103 MMA VESSEL,,1,89400.00,89400.00,1,ea,ea,,4000845578,
22-094,Complete,KAOSPECI,2022-10-03T00:00:00,V-110 PRE-HEATING VESSEL,V-110 PRE-HEATING VESSEL,,1,157750.00,157750.00,1,ea,ea,,4000845578,
22-095,Complete,KAOSPECI,2022-10-03T00:00:00,V-120 TAI REACTOR,V-120 TAI REACTOR,,1,362100.00,362100.00,1,ea,ea,,4000845578,
22-096,Complete,KAOSPECI,2022-10-03T00:00:00,RXN OIL & WATER SEPARATOR,RXN OIL & WATER SEPARATOR,,1,46550.00,46550.00,1,ea,ea,,4000845578,
22-097,Complete,KAOSPECI,2022-10-03T00:00:00,V-122 REACTION CYCLONE SEP,V-122 REACTION CYCLONE SEP,,1,24150.00,24150.00,1,ea,ea,,4000845578,
22-098,Complete,KAOSPECI,2022-10-03T00:00:00,V-130 REACTANT RECEIVER,V-130 REACTANT RECEIVER,,1,193400.00,193400.00,1,ea,ea,,4000845578,
22-099,Complete,KAOSPECI,2022-10-03T00:00:00,V-131 CRUDE DM/M2 RECVR,V-131 CRUDE DM/M2 RECVR,,1,111150.00,111150.00,1,ea,ea,,4000845578,
22-100,Complete,KAOSPECI,2022-10-03T00:00:00,V-132 50% KOH VESSEL,V-132 50% KOH VESSEL,,1,42500.00,42500.00,1,ea,ea,,4000845578,
22-101,Complete,KAOSPECI,2022-10-03T00:00:00,V-140 M2 FRAC. TOP RECVR,V-140 M2 FRAC. TOP RECVR,,1,19550.00,19550.00,1,ea,ea,,4000845578,
22-102,Complete,KAOSPECI,2022-10-03T00:00:00,V-145 CRUDE M2 FEED FLASH VESS,V-145 CRUDE M2 FEED FLASH VESS,,1,34050.00,34050.00,1,ea,ea,,4000845578,
22-103,Complete,KAOSPECI,2022-10-03T00:00:00,V-146 M2 TOP CUT RECVR,V-146 M2 TOP CUT RECVR,,1,19800.00,19800.00,1,ea,cyl,,4000845578,
22-104,Complete,KAOSPECI,2022-10-03T00:00:00,V-147 DM/M2 RECEIVER,V-107 DM/M2 RECEIVER,,1,19550.00,19550.00,1,ea,ea,,4000845578,
22-105,Complete,KAOSPECI,2022-10-03T00:00:00,V-156 DM/M2 MIST SEPARATOR,V-156 DM/M2 MIST SEPARATOR,,1,28400.00,28400.00,1,ea,ea,,4000845578,
22-106,Complete,KAOSPECI,2022-10-03T00:00:00,V-160 WASTE H2 MIST SEPARATOR,V-160 WASTE H2 MIST SEPARATOR,,1,30800.00,30800.00,1,ea,ea,,4000845578,
22-107,Complete,KAOSPECI,2022-10-03T00:00:00,V-161 WASTE H2 MIST ELIMN.,V-161 WASTE H2 MIST ELIMN.,,1,19300.00,19300.00,1,ea,ea,,4000845578,
22-108,Complete,KAOSPECI,2022-10-03T00:00:00,V-165 WASTE N2 MIST SEPARATOR,V-165 WASTE N2 MIST SEPARATOR,,1,31300.00,31300.00,1,ea,ea,,4000845578,
22-109,Complete,KAOSPECI,2022-10-03T00:00:00,V-166 WASTE N2 MIST ELIMINATOR,V-166 WASTE N2 MIST ELIMINATOR,,1,18550.00,18550.00,1,ea,ea,,4000845578,
22-110,Complete,KAOSPECI,2022-10-03T00:00:00,V-171 HOT OIL EXPAN. VESSEL,V-171 HOT OIL EXPAN. VESSEL,,1,85600.00,85600.00,2,ea,ea,,4000845578,
22-111,Complete,KAOSPECI,2022-10-03T00:00:00,V-172 COLD OIL EXPAN. VESSEL,V-172 COLD OIL EXPAN. VESSEL,,1,31600.00,31600.00,2,ea,ea,,4000845578,
22-112,Complete,KAOSPECI,2022-10-03T00:00:00,V-173 HOT OIL TANK,V-173 HOT OIL TANK,,1,54600.00,54600.00,1,ea,ea,,4000845578,
22-113,Complete,NEPHNITR,2022-10-04T00:00:00,100-TON BULK STORAGE TANK,100-TON BULK STORAGE TANK,,1,280437.50,280437.50,1,ea,ea,,00349/00774,
22-114,Complete,NEPHNITR,2022-10-04T00:00:00,100-TON BULK STORAGE TANK,100-TON BULK STORAGE TANK,,1,280437.50,280437.50,2,ea,ea,,00349/00774,
22-115,Complete,NEPHNITR,2022-10-04T00:00:00,100-TON BULK STORAGE TANK,100-TON BULK STORAGE TANK,,1,274137.50,274137.50,2,ea,ea,,00349/00774,
22-116,Complete,NEPHNITR,2022-10-04T00:00:00,100-TON BULK STORAGE TANK,100-TON BULK STORAGE TANK,,1,274137.50,274137.50,2,ea,ea,,00349/00774,
22-117,Active,MILLIKEN,2022-10-19T00:00:00,"2,000 GAL FEED TK (TAK-70) CO","2,000 GAL FEED TK (TAK-70) CO",,1,3750.00,3750.00,0,ea,ea,,6701427784,
22-118,Complete,WHITFLYE,2022-10-24T00:00:00,"20,000 GAL SS STORAGE TANK","20,000 GAL SS STORAGE TANK",,1,121175.00,121175.00,2,ea,ea,,9114,
22-119,Complete,WHITFLYE,2022-10-24T00:00:00,"20,000 GAL CST STORAGE TANK","20,000 GAL CST STORAGE TANK",,1,103175.00,103175.00,3,ea,ea,,9114,
22-120,Complete,KRATCHEM,2022-10-24T00:00:00,DOW THERM CONDENSATE TANK,DOW THERM CONDENSATE TANK,,1,40200.00,40200.00,1,ea,ea,,4500281923,
22-121,Active,FLOQENGI,2022-10-25T00:00:00,(8) MANWAY HARDWARE,(8) MANWAY HARDWARE,,1,4200.00,4200.00,0,ea,ea,,4500103117,
22-122,Complete,AJAYNAMER,2022-10-31T00:00:00,"6,000 GAL SS ASME STORAGE TK","6,000 GAL SS ASME STORAGE TK",,1,126200.00,126200.00,1,ea,ea,,20375,
22-123,Active,SYMRISE,2022-11-03T00:00:00,SS STORAGE TANK (#1406),SS STORAGE TANK (#1406),,1,4600.00,4600.00,0,ea,ea,,185/4501513120,
22-124,Complete,YESACORP,2022-11-14T00:00:00,BG FILTER DECANTER TANK,BG FILTER DECANTER TANK,,1,68250.00,68250.00,1,ea,ea,,YLM30024001_SAV TANK,
22-125,Complete,YESACORP,2022-11-14T00:00:00,BG FILTER DECANTER TANK,BG FILTER DECANTER TANK,,1,68250.00,68250.00,1,ea,ea,,YLM30024001_SAV TANK,
22-126,Complete,SOLVSPEC,2022-11-18T00:00:00,VENT SCRUBBER SURGE DRUM,VENT SCRUBBER SURGE DRUM,,1,85500.00,85500.00,1,ea,ea,,4514007984-5782-SCD,
22-127,Complete,POLYCOMP,2022-11-17T00:00:00,T-2 THIN TANK REPLACEMENT,T-2 THIN TANK REPLACEMENT,,1,288850.00,288850.00,2,ea,ea,,7800147124,
22-128,Active,CYTECIND,2022-12-08T00:00:00,CHANGE ORDER-PO 4504462122,CHANGE ORDER-PO 4504462122,,1,6500.00,6500.00,0,ea,ea,,4504545296,
22-129,Complete,ALPHAPET,2022-12-16T00:00:00,HTM DRAIN TANK,HTM DRAIN TANK,,1,39850.00,39850.00,1,ea,ea,,PO/2022/2103,
22-130,Complete,SABIGOLD,2022-12-27T00:00:00,HIGH GRADE CLEAN GLYCOL TK,HIGH GRADE CLEAN GLYCOL TK,,1,122000.00,122000.00,2,ea,ea,,PO-06954,
22-131,Complete,SABIGOLD,2022-12-27T00:00:00,LOW GRADE CLEAN GLYCOL TK,LOW GRADE CLEAN GLYCOL TK,,1,122000.00,122000.00,2,ea,ea,,PO-06954,
22-132,Complete,SABIGOLD,2022-12-27T00:00:00,WASTE ENGINE GLYCOL TK,WASTE ENGINE GLYCOL TK,,1,100000.00,100000.00,2,ea,ea,,PO-06954,
22-133,Complete,SABIGOLD,2022-12-27T00:00:00,FRESH LUBE OIL DAY TANK,FRESH LUBE OIL DAY TANK,,1,41250.00,41250.00,2,ea,ea,,PO-06954,
22-134,Complete,SABIGOLD,2022-12-27T00:00:00,POT FEEDER #1,POT FEEDER #1,,1,1075.00,1075.00,1,ea,ea,,PO-06954,
22-135,Complete,SABIGOLD,2022-12-27T00:00:00,POT FEEDER #2,POT FEEDER #2,,1,1075.00,1075.00,1,ea,ea,,PO-06954,
22-136,Complete,SABIGOLD,2022-12-27T00:00:00,HIGH GRADE EXPANSION TK-A,HIGH GRADE EXPANSION TK-A,,1,21850.00,21850.00,1,ea,ea,,PO-06954,
22-137,Complete,SABIGOLD,2022-12-27T00:00:00,HIGH GRADE EXPANSION TK-B,HIGH GRADE EXPANSION TK-B,,1,21850.00,21850.00,1,ea,ea,,PO-06954,
22-138,Complete,SABIGOLD,2022-12-27T00:00:00,LOW GRADE EXPANSION TK,LOW GRADE EXPANSION TK,,1,9200.00,9200.00,1,ea,ea,,PO-06954,
22-139,Active,SABIGOLD,2022-12-27T00:00:00,PE STAMPS,PE STAMPS,,1,4000.00,4000.00,0,ea,ea,,PO-06954,
22-140,Active,SABIGOLD,2022-12-27T00:00:00,ESTIMATED SHIPPING,ESTIMATED SHIPPING,,1,72500.00,72500.00,0,ea,ea,,PO-06954,
23-001,Complete,ANDRITZI,2023-01-16T00:00:00,(16) PERFORATED SCREENS,(16) PERFORATED SCREENS,,1,10900.00,10900.00,1,ea,ea,,4503810913,
23-002,Complete,CANNONUSA,2023-01-24T00:00:00,"12,000 GAL CST STORAGE TK #1","12,000 GAL CST STORAGE TK #1",,1,75250.00,75250.00,2,ea,ea,,95723,
23-003,Complete,CANNONUSA,2023-01-24T00:00:00,"12,000 GAL CST STORAGE TK #2","12,000 GAL CST STORAGE TAK",,1,75250.00,75250.00,2,ea,ea,,95723,
23-004,Complete,SYMSENGI,2023-02-01T00:00:00,NMP STORAGE TANK (TK-F702),NMP STORAGE TANK (TK-F702),,1,174500.00,174500.00,2,ea,ea,,MCC010126JH01,
23-005,Complete,SYMSENGI,2023-02-01T00:00:00,NMP STORAGE TANK (TK-F602),NMP STORAGE TANK (TK-F602),,1,174500.00,174500.00,2,ea,ea,,MCC010126JH01,
23-006,Complete,SYMSENGI,2023-02-01T00:00:00,NMP STORAGE TANK (TK-F802),NMP STORAGE TANK (TK-F802),,1,174500.00,174500.00,2,ea,ea,,MCC010126JH01,
23-007,Complete,ZACHGROU,2023-02-13T00:00:00,"7,000 GAL HORIZONTAL TANK","7,000 GAL HORIZONTAL TANK",,1,101750.00,101750.00,2,ea,ea,,008579-586096,
23-008,Active,TURNCONS,2023-02-16T00:00:00,V-1121 (S-40 DAY TANK),V-1121 (S-40 DAY TANK),,1,50250.00,50250.00,0,ea,ea,,4700179872,
23-009,Active,TURNCONS,2023-02-16T00:00:00,V-1141 (S-40 DAY TANK),V-1141 (S-40 DAY TANK),,1,50250.00,50250.00,0,ea,ea,,4700179872,
23-010,Active,TURNCONS,2023-02-16T00:00:00,V-1131 (MTES DAY TANK),V-1131 (MTES DAY TANK),,1,50250.00,50250.00,0,ea,ea,,4700179872,
23-011,Active,TURNCONS,2023-02-16T00:00:00,V-1151 (MTES DAY TANK),V-1151 (MTES DAY TANK),,1,50250.00,50250.00,0,ea,ea,,4700179872,
23-012,Active,TURNCONS,2023-02-16T00:00:00,V-1161 (DMDES DAY TANK),V-1161 (DMDES DAY TANK),,1,46200.00,46200.00,0,ea,ea,,4700179872,
23-013,Active,TURNCONS,2023-02-16T00:00:00,AGING ETHANOL TANK V-3491,AGING ETHANOL TANK V-3491,,1,190200.00,190200.00,0,ea,ea,,4700179872,
23-014,Complete,REICHHOLD,2023-02-21T00:00:00,PHTALIC TANK,PHTALIC TANK,,1,234320.00,234320.00,3,ea,ea,,4500602982,
23-015,Complete,KRATCHEM,2023-02-21T00:00:00,T-910 TANK,T-910 TANK,,1,197650.00,197650.00,2,ea,ea,,4500288921,
23-016,Complete,COLOCHEM,2023-02-28T00:00:00,M9 MIXING TANK REPLACEMENT,M9 MIXING TANK REPLACEMENT,,1,343500.00,343500.00,1,ea,ea,,37566,
23-017,Complete,COLOCHEM,2023-03-02T00:00:00,INSULATION & SHEATHING,INSULATION & SHEATHING,,1,0.00,0.00,0,ea,ea,,37566,
23-018,Complete,COLOCHEM,2023-02-28T00:00:00,PNTSA CRYSTALIZER,PNTSA CRYSTALIZER,,1,158700.00,158700.00,1,ea,ea,,37565,
23-019,Complete,ZACHGROU,2023-03-07T00:00:00,"10,000 GAL HORIZONTAL TANK","10,000 GAL HORIZONTAL TANK",,1,121150.00,121150.00,2,ea,ea,,008579-586096,
23-020,Complete,SYMSENGI,2023-03-14T00:00:00,NMP STORAGE TANK (TK-F102),NMP STORAGE TANK (TK-F102),,1,199500.00,199500.00,2,ea,ea,,MCC030316JH01,
23-021,Complete,SYMSENGI,2023-03-14T00:00:00,NMP WASTE TANK (TK-F103),NMP WASTE TANK (TK-F103),,1,122000.00,122000.00,2,ea,ea,,MCC030316JH01,
23-022,Active,SAVATANK,2023-03-16T00:00:00,SAVANNAH TANK DEMO,SAVANNAH TANK DEMO,,1,1.00,1.00,0,ea,ea,,,
23-023,Complete,SYMRISE,2023-03-22T00:00:00,R-507 REACTOR,R-507 REACTOR,,1,709250.00,709250.00,2,ea,ea,,176/4501551869,
23-024,Complete,ANDRITZI,2023-03-23T00:00:00,1A DOME REPLACEMENT,1A DOME REPLACEMENT,,1,60500.00,60500.00,1,ea,ea,,4503882313,
23-025,Active,LEARWEST,2023-03-29T00:00:00,(4) ROLLED RINGS,(4) ROLLED RINGS,,1,4700.00,4700.00,0,ea,ea,,VERBAL,
23-026,Complete,SOLVSPEC,2023-04-04T00:00:00,"10,000 GAL BLEND TANK","10,000 GAL BLEND TANK",,1,205500.00,205500.00,2,ea,ea,,4504706413,
23-027,Complete,SYMSENGI,2023-04-10T00:00:00,NMP STORAGE TANK (TK-F202),NMP STORAGE TANK (TK-F202),,1,185000.00,185000.00,2,ea,ea,,MCC040410JH01,
23-028,Complete,COLOCHEM,2023-04-11T00:00:00,R16 RECEIVER,R16 RECEIVER,,1,72425.00,72425.00,1,ea,ea,,37984,
23-029,Complete,COLOCHEM,2023-04-11T00:00:00,R17 RECEIVER,R17 RECEIVER,,1,72425.00,72425.00,1,ea,ea,,37984,
23-030,Complete,SYMSENGI,2023-04-11T00:00:00,NMP STORAGE TANK (TK-F302),NMP STORAGE TANK (TK-F302),,1,193000.00,193000.00,2,ea,ea,,MCC050411JH01,
23-031,Complete,SYMSENGI,2023-04-11T00:00:00,NMP STORAGE TANK (TK-402),NMP STORAGE TANK (TK-402),,1,193000.00,193000.00,2,ea,ea,,MCC060411JH01,
23-032,Complete,CYTECIND,2023-04-27T00:00:00,CAUSTIC STORAGE TANK,CAUSTIC STORAGE TANK,,1,43500.00,43500.00,1,ea,ea,,4504720912,
23-033,Complete,SYMRISE,2023-05-03T00:00:00,ADD CAGE TO LADDER,ADD CAGE TO LADDER,,1,3900.00,3900.00,1,ea,ea,,185/4501561424,
23-034,Complete,ANDRITZI,2023-05-09T00:00:00,3RD EFFECT FOUL CONDENSATE TANK,3RD EFFECT FOUL CONDENSATE TANK,,1,17500.00,17500.00,1,ea,ea,,4503930802,
23-035,Complete,CYTECIND,2023-05-15T00:00:00,T-4922 REPLACEMENT,T-4922 REPLACEMENT,,1,26000.00,26000.00,1,ea,ea,,4504730356,
23-036,Complete,ALPHAPET,2023-05-19T00:00:00,L1 EXPANSION TANK,L1 EXPANSION TANK,,1,38400.00,38400.00,1,ea,ea,,4500076453,
23-037,Complete,ALPHAPET,2023-05-19T00:00:00,L2 EXPANSION TANK,L2 EXPANSION TANK,,1,38400.00,38400.00,1,ea,ea,,4500076453,
23-038,Active,CORROCOAT,2023-05-25T00:00:00,REPLACEMENT PARTS,REPLACEMENT PARTS,,1,5175.00,5175.00,0,ea,ea,,23-928,
23-039,Active,CONCRET,2023-05-30T00:00:00,SPARE PARTS,SPARE PARTS,,1,50.00,50.00,0,ea,ea,,1000039709,
23-040,Complete,VALMONT,2023-05-30T00:00:00,"6,000 GAL STORAGE TANK","6,000 GAL STORAGE TANK",,1,105150.00,105150.00,1,ea,ea,,P8880-00,
23-041,Complete,ENCHEMAM,2023-06-02T00:00:00,300 M3 SS API TANK (FIELD KIT),300 M3 SS API TANK (FIELD KIT),,1,208250.00,208250.00,1,ea,ea,,ENGIAN-20230516-0028,
23-042,Active,ENCHEMAM,2023-06-02T00:00:00,300 M3 SS API TANK (FIELD KIT),300 M3 SS API TANK (FIELD KIT),,1,208250.00,208250.00,0,ea,ea,,ENGIAN-20230516-0028,
23-043,Active,ENCHEMAM,2023-06-02T00:00:00,INSTALL (6) 100 M3 STORAGE TANKS,INSTALL (6) 100 M3 STORAGE TANKS,,1,0.00,0.00,0,ea,ea,,ENGIAN-20230516-0028,
23-044,Complete,ARCHWOOD,2023-06-05T00:00:00,V-3200 ETHACRYL STORAGE TANK,V-3200 ETHACRYL STORAGE TANK,,1,133750.00,133750.00,3,ea,ea,,4503201055,
23-045,Complete,ARCHWOOD,2023-06-05T00:00:00,V-3210 MCA STORAGE TANK,V-3210 MCA STORAGE TANK,,1,155000.00,155000.00,3,ea,ea,,4503201055,
23-046,Complete,ARCHWOOD,2023-06-05T00:00:00,V-3220 MCA STORAGE TANK,V-3220 MCA STORAGE TANK,,1,155000.00,155000.00,3,ea,ea,,4503201055,
23-047,Complete,ARCHWOOD,2023-06-05T00:00:00,V-3230 MCA STORAGE TANK,V-3230 MCA STORAGE TANK,,1,155000.00,155000.00,2,ea,ea,,4503201055,
23-048,Complete,ARCHWOOD,2023-06-05T00:00:00,V-3240 MCA STORAGE TANK,V-3240 MCA STORAGE TANK,,1,155000.00,155000.00,3,ea,ea,,4503201055,
23-049,Active,ARCHWOOD,2023-06-05T00:00:00,PLATFORM SYSTEM,PLATFORM SYSTEM,,1,162500.00,162500.00,0,ea,ea,,4503201055,
23-050,Active,ARCHWOOD,2023-06-05T00:00:00,FREIGHT,FREIGHT,,1,42300.00,42300.00,0,ea,ea,,4503201055,
23-051,Complete,KOCHMODU,2023-06-22T00:00:00,C-100 COLUMN ASSEMBLY,C-100 COLUMN ASSEMBLY,,1,149400.00,149400.00,1,ea,ea,,M22161-01,
23-052,Complete,KOCHMODU,2023-06-22T00:00:00,V-100 COLUMN DECANTER,V-1OO COLUMN DECANTER,,1,45900.00,45900.00,1,ea,ea,,M22161-01,
23-053,Complete,LIOCHEM1,2023-07-19T00:00:00,100KL SOLVENT TANK,100KL SOLVENT TANK,,1,125250.00,125250.00,2,ea,ea,,6000283200,
23-054,Complete,LIOCHEM1,2023-07-19T00:00:00,100KL SOLVENT TANK,100KL SOLVENT TANK,,1,125250.00,125250.00,2,ea,ea,,6000283200,
23-055,Complete,AJAYNAMER,2023-07-25T00:00:00,C276 REACTOR,C276 REACTOR,,1,218500.00,218500.00,1,ea,ea,,21784,
23-056,Active,FLOQENGI,2023-08-08T00:00:00,"(4) 24"" GASKETS","(4) 24"" GASKETS",,1,1900.00,1900.00,0,ea,ea,,4500114676,
23-057,Complete,EPICSYST,2023-08-08T00:00:00,TK-300,TK-300,,1,32800.00,32800.00,1,ea,ea,,60677,
23-058,Complete,EPICSYST,2023-08-08T00:00:00,TK-600,TK-600,,1,28800.00,28800.00,1,ea,ea,,60677,
23-059,Complete,EPICSYST,2023-08-08T00:00:00,TK-720,TK-720,,1,34300.00,34300.00,1,ea,ea,,60677,
23-060,Complete,EPICSYST,2023-08-08T00:00:00,V-100,V-100,,1,28300.00,28300.00,1,ea,ea,,60677,
23-061,Complete,EPICSYST,2023-08-08T00:00:00,V-120,V-120,,1,23550.00,23550.00,1,ea,ea,,60677,
23-062,Complete,SOLVSPEC,2023-08-11T00:00:00,R-4203 WASH VESSEL,R-4203 WASH VESSEL,,1,337300.00,337300.00,1,ea,ea,,4504787071,
23-063,Complete,SOLVSPEC,2023-08-11T00:00:00,T-4575,T-4575,,1,90000.00,90000.00,1,ea,ea,,4504787071,
23-064,Complete,SOLVSPEC,2023-08-11T00:00:00,T-4559,T-4559,,1,90000.00,90000.00,1,ea,ea,,4504787071,
23-065,Complete,HALOPROD,2023-09-07T00:00:00,REBOILER W/BONNET,REBOILER W/BONNET,,1,41950.00,41950.00,1,ea,ea,,NA-PR-225119-0,
23-066,Active,ENCHEMAM,2023-09-20T00:00:00,ADDITIONS-YT-1410 & YT-1420,ADDITIONS-YT-1410 & YT-1420,,1,146000.00,146000.00,0,ea,ea,,ENGIAN-20230821-0026,
23-067,Complete,SYMSENGI,2023-09-13T00:00:00,NMP WASTE TANK (TK-F103),NMP WASTE TANK (TK-F103),,1,164400.00,164400.00,2,ea,ea,,MCC070913KS01,
23-068,Complete,SYMSENGI,2023-09-13T00:00:00,NMP STORAGE TANK (TK-F102),NMP STORAGE TANK (TK-F102),,1,176900.00,176900.00,2,ea,ea,,MCC070913KS01,
23-069,Complete,SYMSENGI,2023-09-13T00:00:00,NMP STORAGE TANK (TK-F202),NMP STORAGE TANK (TK-F202),,1,176900.00,176900.00,2,ea,ea,,MCC080913KS01,
23-070,Complete,SYMSENGI,2023-09-13T00:00:00,NMP STORAGE TANK (TK-F302),NMP STORAGE TANK (TK-F302),,1,176900.00,176900.00,2,ea,ea,,MCC090913KS01,
23-071,Complete,LIOCHEM1,2023-10-09T00:00:00,"13,000 GAL STORAGE TANK","13,000 GAL STORAGE TANK",,1,96350.00,96350.00,1,ea,ea,,6000296339,
23-072,Active,SYMSENGI,2023-10-10T00:00:00,CHANGE ORDER TO 067-23,CHANGE ORDER TO 067-23,,1,30000.00,30000.00,0,ea,ea,,MCC071009KS01,
23-073,Complete,GEOCYCLE,2023-10-11T00:00:00,40K GALLON TANK #1,40K GALLON TANK #1,,1,198750.00,198750.00,2,ea,ea,,4501795270,
23-074,Complete,GEOCYCLE,2023-10-12T00:00:00,40K GALLON TANK #2,40K GALLON TANK #2,,1,198750.00,198750.00,2,ea,ea,,4501795270,
23-075,Active,TURNCONS,2023-11-17T00:00:00,V-3091 ANU WORKING TANK W/AGITATOR,V-3091 ANU WORKING TANK W/AGITATOR,,1,87500.00,87500.00,0,ea,ea,,4700189731,
23-076,Active,TURNCONS,2023-11-17T00:00:00,V-3101 ANU WORKING TANK W/AGITATOR,V-3101 ANU WORKING TANK W/AGITATOR,,1,87500.00,87500.00,0,ea,ea,,4700189731,
23-077,Active,TURNCONS,2023-11-17T00:00:00,V-3111 ANU WORKING TANK W/AGITATOR,V-3111 ANU WORKING TANK W/AGITATOR,,1,100050.00,100050.00,0,ea,ea,,4700189731,
23-078,Active,TURNCONS,2023-11-17T00:00:00,V-3121 ANU WORKING TANK W/AGITATOR,V-3121 ANU WORKING TANK W/AGITATOR,,1,87500.00,87500.00,0,ea,ea,,4700189731,
23-079,Active,TURNCONS,2023-11-17T00:00:00,V-3141 ANU WORKING TANK W/AGITATOR,V-3141 ANU WORKING TANK W/AGITATOR,,1,100050.00,100050.00,0,ea,ea,,4700189731,
23-080,Active,TURNCONS,2023-11-17T00:00:00,R-3401 OPACIFIER MIXING TANK,r-3401 OPACIFIER MIXING TANK,,1,46400.00,46400.00,0,ea,ea,,4700189731,
23-081,Active,TURNCONS,2023-11-17T00:00:00,R-3441 OPACIFIER DISTRIBUTION TANK,4-3441 OPACIFIER DISTRIBUTION TANK,,1,75000.00,75000.00,0,ea,ea,,4700189731,
23-082,Active,TURNCONS,2023-11-17T00:00:00,R-3451 OPACIFIER DISTRIBUTION TANK,R-3451 OPACIFIER DISTRIBUTION TANK,,1,75000.00,75000.00,0,ea,ea,,4700189731,
23-083,Active,TURNCONS,2023-11-17T00:00:00,V-5251 SEAL WATER COLLECTION TANK,V-5251 SEAL WATER COLLECTION TANK,,1,22200.00,22200.00,0,ea,ea,,4700189731,
23-084,Active,TURNCONS,2023-11-17T00:00:00,V-5161 CIP COLLECTION TANK,V-5161 CIP COLLECTION TANK,,1,32250.00,32250.00,0,ea,ea,,4700189731,
23-085,Active,TURNCONS,2023-11-17T00:00:00,V-4641 ETHANOL COLLECTION TANK,V-4641 ETHANOL COLLECTION TANK,,1,16050.00,16050.00,0,ea,ea,,4700189731,
23-086,Active,TURNCONS,2023-11-17T00:00:00,R-3271 CATALYST TANK,R-3271 CATALYST TANK,,1,48900.00,48900.00,0,ea,ea,,4700189731,
23-087,Active,TURNCONS,2023-11-17T00:00:00,R-3291 CATALYST TANK,R-3291 CATALYST TANK,,1,48150.00,48150.00,0,ea,ea,,4700189731,
23-088,Active,TURNCONS,2023-11-17T00:00:00,R-3581 CATALYST NEUTRALIZATION TANK,R-3581 CATALYST NEUTRALIZATION TANK,,1,54950.00,54950.00,0,ea,ea,,4700189731,
23-089,Active,TURNCONS,2023-11-17T00:00:00,V-5051 KNOCK OUT POT,V-5051 KNOCK OUT POT,,1,39750.00,39750.00,0,ea,ea,,4700189731,
23-090,Active,TURNCONS,2023-11-17T00:00:00,V-5261 KNOCK OUT POT,V-5261 KNOCK OUT POT,,1,38700.00,38700.00,0,ea,ea,,4700189731,
23-091,Active,TURNCONS,2023-11-17T00:00:00,V-5061 KNOCK OUT POT,V-5061 KNOCK OUT POT,,1,48300.00,48300.00,0,ea,ea,,4700189731,
23-092,Active,TURNCONS,2023-11-17T00:00:00,V-6002 KNOCK OUT POT,V-6002 KNOCK OUT POT,,1,37200.00,37200.00,0,ea,ea,,4700189731,
23-093,Active,TURNCONS,2023-11-17T00:00:00,SAMPLING VALVES,SAMPLING VALVES,,1,18540.00,18540.00,0,ea,ea,,4700189731,
23-094,Complete,THEINDUS,2023-11-17T00:00:00,LINE 2 REFINER FEED TANK,LINE 2 REFINER FEED TANK,,1,92300.00,92300.00,1,ea,ea,,7400007133,
23-095,Complete,THEINDUS,2023-11-17T00:00:00,LINE 2 REFINED STOCK TANK,LINE 2 REFINED STOCK TANK,,1,102050.00,102050.00,1,ea,ea,,7400007133,
