Job,Sequence,Work_Center,Description,Est_Setup_Hrs,Est_Run_Hrs,Est_Total_Hrs,Act_Setup_Hrs,Act_Run_Hrs,Est_Setup_Labor,Est_Run_Labor,Act_Setup_Labor,Act_Run_Labor,Est_Labor_Burden,Act_Labor_Burden,Est_Machine_Burden,Act_Machine_Burden,Est_Total_Cost,Act_Total_Cost,Status,Run_Pct_Complete,Setup_Pct_Complete,Due_Date,Sched_Start,Sched_End,Actual_Start,Act_Total_Hrs
25-152,41,FINISHING,Clean Tank Complete,0.0,5.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-13 06:30:00,2026-04-13 11:30:00,,0.0
25-152,42,INSPECTION,QC Inspection - Clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-13 11:30:00,2026-04-13 11:30:00,,0.0
25-152,43,FINISHING,Prepare Tank for Shipment,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-13 11:30:00,2026-04-13 12:30:00,,0.0
25-152,44,INSPECTION,QC Inspection - Final & L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-13 12:30:00,2026-04-13 12:30:00,,0.0
25-152,45,SHIPPING,Load on Truck,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-13 12:30:00,2026-04-13 13:30:00,,0.0
25-153,0,PRE FAB,Receive Material,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-03 14:33:00,2026-04-03 14:33:00,,0.0
25-153,1,INSPECTION,UT Top & Bottom Heads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-03 14:33:00,2026-04-03 14:33:00,,0.0
25-153,2,PRE FAB,Cut Nozzle Pipe and Clean,0.0,2.0,2.0,0.0,0.0,0.0,40.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-06 06:00:00,2026-04-06 08:00:00,,0.0
25-153,3,PRE FAB,Build Nozzles-Weld,0.0,4.0,4.0,0.0,0.0,0.0,80.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-06 08:00:00,2026-04-06 12:00:00,,0.0
25-153,4,PRE FAB,Cut Parts on Burn Table,0.0,6.0,6.0,0.0,2.5,0.0,120.0,0.0,90.0,276.0,171.35,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-02-18 06:00:00,2026-04-06 16:00:00,2026-02-18 06:00:00,2.5
25-153,5,PRE FAB,Clean & Prep Parts,0.0,3.0,3.0,0.0,1.0,0.0,60.0,0.0,25.0,138.0,57.5,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-03-12 06:00:00,2026-04-07 07:30:00,2026-03-12 06:00:00,1.0
25-153,6,PRE FAB,"Bld Lift Lugs, Grd Lugs",0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-07 07:30:00,2026-04-07 08:30:00,,0.0
25-153,7,PRE FAB,Fab Miscellaneous Parts,0.0,2.0,2.0,0.0,2.0,0.0,40.0,0.0,58.0,92.0,133.4,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-02-10 06:00:00,2026-04-07 08:30:00,2026-02-10 06:00:00,2.0
25-153,8,PRE FAB,Misc Fabrication,0.0,2.0,2.0,0.0,1.0,0.0,40.0,0.0,27.0,92.0,62.1,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-02-18 06:00:00,2026-04-07 09:30:00,2026-02-18 06:00:00,1.0
25-153,9,PRE FAB,Wrap Top & Bottom Heads,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-07 09:30:00,2026-04-07 10:30:00,,0.0
25-153,10,INSPECTION,UT Shells,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-07 10:30:00,2026-04-07 10:30:00,,0.0
25-153,11,PRE FAB,"BI, SQ, T&C Shells",0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-07 10:30:00,2026-04-07 11:30:00,,0.0
25-153,12,PRE FAB,"Roll Shell, Tack-Weld I/S",0.0,3.0,3.0,0.0,2.0,0.0,60.0,0.0,83.0,138.0,148.35,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-02-27 06:00:00,2026-04-07 12:30:00,2026-02-27 06:00:00,2.0
25-153,13,INSPECTION,QC Inspection -Top/Bot/Co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-07 12:30:00,2026-04-07 12:30:00,,0.0
25-153,14,PRE FAB,Set Nozzles & Lugs - Top,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-07 12:30:00,2026-04-07 13:30:00,,0.0
25-153,15,PRE FAB,Weld Nozzles - Top Head,0.0,3.0,3.0,0.0,1.0,0.0,60.0,0.0,25.0,138.0,57.5,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-03-09 06:00:00,2026-04-07 16:00:00,2026-03-09 06:00:00,1.0
25-153,16,INSPECTION,QC Inspection -Top/Bot/Co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-07 16:00:00,2026-04-07 16:00:00,,0.0
25-153,17,PRE FAB,Set Nozzles - Bottom Head,0.0,1.0,1.0,0.0,0.5,0.0,20.0,0.0,15.5,46.0,35.65,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-03-19 06:00:00,2026-04-07 16:30:00,2026-03-19 06:00:00,0.5
25-153,18,PRE FAB,Weld Nozzles - Bot. Head,0.0,1.0,1.0,0.0,0.5,0.0,20.0,0.0,15.5,46.0,35.65,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-03-19 06:00:00,2026-04-08 06:30:00,2026-03-19 06:00:00,0.5
25-153,19,PRE FAB,"Bld Skirt, Roll & Tack",0.0,2.0,2.0,0.0,0.5,0.0,40.0,0.0,18.5,92.0,42.55,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-02-25 06:00:00,2026-04-08 08:00:00,2026-02-25 06:00:00,0.5
25-153,20,FIT,"Bld Skirt, Fit Anchor/Gst",0.0,1.0,1.0,0.0,1.0,0.0,20.0,0.0,40.5,46.0,62.1,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-04-03 07:17:00,2026-04-08 08:00:00,,1.0
25-153,21,FIT,"Weld Skirt Nozzles, Etc.",0.0,1.0,1.0,0.0,1.0,0.0,20.0,0.0,40.5,46.0,62.1,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-04-03 08:17:00,2026-04-08 08:00:00,,1.0
25-153,22,INSPECTION,ASME Hold Point,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-08 08:00:00,2026-04-08 08:00:00,,0.0
25-153,23,FIT,Fit Bottom Head to Shell,0.0,4.0,4.0,0.0,1.5,0.0,80.0,0.0,49.0,184.0,112.7,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-03-16 06:00:00,2026-04-08 10:30:00,2026-03-16 06:00:00,1.5
25-153,24,FIT,Install Baffles-Weld,0.0,6.0,6.0,0.0,0.0,0.0,120.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-08 10:30:00,2026-04-09 06:30:00,,0.0
25-153,25,FIT,Install Internal Parts,0.0,3.0,3.0,0.0,0.5,0.0,60.0,0.0,12.5,138.0,28.75,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-03-02 06:00:00,2026-04-09 09:00:00,2026-03-02 06:00:00,0.5
25-153,26,INSPECTION,QC Inspection - Internal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-09 09:00:00,2026-04-09 09:00:00,,0.0
25-153,27,FIT,Fit Top to Shell,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-09 09:00:00,2026-04-09 10:00:00,,0.0
25-153,28,FIT,Weld all Outside Seams,0.0,2.0,2.0,0.0,0.0,0.0,40.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-09 10:00:00,2026-04-09 12:00:00,,0.0
25-153,29,MOVE TANK,Move Tank to Detail Rolls,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-09 12:00:00,2026-04-09 13:00:00,,0.0
25-153,30,FIT,Install Support Parts,0.0,4.0,4.0,0.0,3.0,0.0,80.0,0.0,93.0,184.0,213.9,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-03-17 06:00:00,2026-04-09 14:00:00,2026-03-17 06:00:00,3.0
25-153,31,FIT,Set Nozzles in Shell,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-09 14:30:00,2026-04-09 15:30:00,,0.0
25-153,32,FIT,Weld Shell Nozz & M/Ws,0.0,3.0,3.0,0.0,0.0,0.0,60.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-09 15:30:00,2026-04-10 08:00:00,,0.0
25-153,33,FINISHING,Install Name Tag,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-10 08:00:00,2026-04-10 09:00:00,,0.0
25-153,34,FIT,"Inspect Tank, Make Repair",0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-10 09:00:00,2026-04-10 10:00:00,,0.0
25-153,35,INSPECTION,QC Inspection - Fab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-10 10:00:00,2026-04-10 10:00:00,,0.0
25-153,36,INSPECTION,ASME Inspection Internal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-10 10:00:00,2026-04-10 10:00:00,,0.0
25-153,37,MOVE TANK,Move to Shop Test Area,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-10 10:00:00,2026-04-10 11:00:00,,0.0
25-153,38,FINISHING,Test Tank,0.0,4.0,4.0,0.0,0.0,0.0,80.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-10 11:00:00,2026-04-13 07:00:00,,0.0
25-153,39,INSPECTION,QC Inspection - Test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-13 07:00:00,2026-04-13 07:00:00,,0.0
25-153,40,INSPECTION,ASME Inspection Test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-13 07:00:00,2026-04-13 07:00:00,,0.0
25-153,41,FINISHING,Clean Tank Complete,0.0,5.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-13 07:00:00,2026-04-13 12:00:00,,0.0
25-153,42,INSPECTION,QC Inspection - Clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-13 12:00:00,2026-04-13 12:00:00,,0.0
25-153,43,FINISHING,Prepare Tank for Shipment,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-13 12:00:00,2026-04-13 13:00:00,,0.0
25-153,44,INSPECTION,QC Inspection - Final & L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-13 13:00:00,2026-04-13 13:00:00,,0.0
25-153,45,SHIPPING,Load on Truck,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-13 13:00:00,2026-04-13 14:00:00,,0.0
25-154,0,PRE FAB,Receive Material,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-03 14:33:00,2026-04-03 14:33:00,,0.0
25-154,1,INSPECTION,UT Top & Bottom Heads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-03 14:33:00,2026-04-03 14:33:00,,0.0
25-154,2,PRE FAB,Cut Nozzle Pipe and Clean,0.0,2.0,2.0,0.0,0.5,0.0,40.0,0.0,12.5,92.0,28.75,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-02-04 06:00:00,2026-04-06 08:00:00,2026-02-04 06:00:00,0.5
25-154,3,PRE FAB,Build Nozzles-Weld,0.0,4.0,4.0,0.0,0.0,0.0,80.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-06 08:00:00,2026-04-06 12:00:00,,0.0
25-154,4,PRE FAB,Cut Parts on Burn Table,0.0,6.0,6.0,0.0,2.5,0.0,120.0,0.0,90.0,276.0,171.35,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-02-18 06:00:00,2026-04-06 16:00:00,2026-02-18 06:00:00,2.5
25-154,5,PRE FAB,Clean & Prep Parts,0.0,3.0,3.0,0.0,1.0,0.0,60.0,0.0,25.0,138.0,57.5,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-03-12 06:00:00,2026-04-07 07:30:00,2026-03-12 06:00:00,1.0
25-154,6,PRE FAB,"Bld Lift Lugs, Grd Lugs",0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-07 07:30:00,2026-04-07 08:30:00,,0.0
25-154,7,PRE FAB,Fab Miscellaneous Parts,0.0,2.0,2.0,0.0,2.0,0.0,40.0,0.0,68.5,92.0,128.8,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-02-10 06:00:00,2026-04-07 08:30:00,2026-02-10 06:00:00,2.0
25-154,8,PRE FAB,Misc Fabrication,0.0,2.0,2.0,0.0,1.0,0.0,40.0,0.0,27.0,92.0,62.1,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-02-18 06:00:00,2026-04-07 09:30:00,2026-02-18 06:00:00,1.0
25-154,9,PRE FAB,Wrap Top & Bottom Heads,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-07 09:30:00,2026-04-07 10:30:00,,0.0
25-154,10,INSPECTION,UT Shells,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-07 10:30:00,2026-04-07 10:30:00,,0.0
25-154,11,PRE FAB,"BI, SQ, T&C Shells",0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-07 10:30:00,2026-04-07 11:30:00,,0.0
25-154,12,PRE FAB,"Roll Shell, Tack-Weld I/S",0.0,3.0,3.0,0.0,2.0,0.0,60.0,0.0,83.0,138.0,148.35,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-02-27 06:00:00,2026-04-07 12:30:00,2026-02-27 06:00:00,2.0
25-154,13,INSPECTION,QC Inspection -Top/Bot/Co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-07 12:30:00,2026-04-07 12:30:00,,0.0
25-154,14,PRE FAB,Set Nozzles & Lugs - Top,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-07 12:30:00,2026-04-07 13:30:00,,0.0
25-154,15,PRE FAB,Weld Nozzles - Top Head,0.0,3.0,3.0,0.0,1.0,0.0,60.0,0.0,25.0,138.0,57.5,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-03-09 06:00:00,2026-04-07 16:00:00,2026-03-09 06:00:00,1.0
25-154,16,INSPECTION,QC Inspection -Top/Bot/Co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-07 16:00:00,2026-04-07 16:00:00,,0.0
25-154,17,PRE FAB,Set Nozzles - Bottom Head,0.0,1.0,1.0,0.0,0.5,0.0,20.0,0.0,24.0,46.0,36.8,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-03-13 06:00:00,2026-04-07 16:30:00,2026-03-13 06:00:00,0.5
25-154,18,PRE FAB,Weld Nozzles - Bot. Head,0.0,1.0,1.0,0.0,1.0,0.0,20.0,0.0,32.0,46.0,73.6,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-03-13 06:00:00,2026-04-07 16:30:00,2026-03-13 06:00:00,1.0
25-154,19,PRE FAB,"Bld Skirt, Roll & Tack",0.0,2.0,2.0,0.0,0.5,0.0,40.0,0.0,18.5,92.0,42.55,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-02-25 06:00:00,2026-04-08 07:30:00,2026-02-25 06:00:00,0.5
25-154,20,FIT,"Bld Skirt, Fit Anchor/Gst",0.0,1.0,1.0,0.0,1.0,0.0,20.0,0.0,27.0,46.0,62.1,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-03-02 06:00:00,2026-04-08 07:30:00,2026-03-02 06:00:00,1.0
25-154,21,FIT,"Weld Skirt Nozzles, Etc.",0.0,1.0,1.0,0.0,1.0,0.0,20.0,0.0,27.0,46.0,62.1,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-03-02 06:00:00,2026-04-08 07:30:00,2026-03-02 06:00:00,1.0
25-154,22,INSPECTION,ASME Hold Point,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-08 07:30:00,2026-04-08 07:30:00,,0.0
25-154,23,FIT,Fit Bottom Head to Shell,0.0,4.0,4.0,0.0,2.5,0.0,80.0,0.0,80.5,184.0,185.15,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-03-16 06:00:00,2026-04-08 09:00:00,2026-03-16 06:00:00,2.5
25-154,24,FIT,Install Baffles-Weld,0.0,6.0,6.0,0.0,3.0,0.0,120.0,0.0,102.0,276.0,234.6,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-03-20 06:00:00,2026-04-08 12:00:00,2026-03-20 06:00:00,3.0
25-154,25,FIT,Install Internal Parts,0.0,3.0,3.0,0.0,0.5,0.0,60.0,0.0,12.5,138.0,28.75,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-03-02 06:00:00,2026-04-08 15:00:00,2026-03-02 06:00:00,0.5
25-154,26,INSPECTION,QC Inspection - Internal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-08 15:00:00,2026-04-08 15:00:00,,0.0
25-154,27,FIT,Fit Top to Shell,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-08 15:00:00,2026-04-08 16:00:00,,0.0
25-154,28,FIT,Weld all Outside Seams,0.0,2.0,2.0,0.0,1.5,0.0,40.0,0.0,51.0,92.0,117.3,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-03-20 06:00:00,2026-04-08 16:30:00,2026-03-20 06:00:00,1.5
25-154,29,MOVE TANK,Move Tank to Detail Rolls,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-09 06:00:00,2026-04-09 07:00:00,,0.0
25-154,30,FIT,Install Support Parts,0.0,4.0,4.0,0.0,6.0,0.0,80.0,0.0,201.5,184.0,427.8,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-03-13 06:00:00,2026-04-09 07:00:00,2026-03-13 06:00:00,6.0
25-154,31,FIT,Set Nozzles in Shell,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-09 07:00:00,2026-04-09 08:00:00,,0.0
25-154,32,FIT,Weld Shell Nozz & M/Ws,0.0,3.0,3.0,0.0,2.5,0.0,60.0,0.0,75.25,138.0,173.08,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-03-17 06:00:00,2026-04-09 08:30:00,2026-03-17 06:00:00,2.5
25-154,33,FINISHING,Install Name Tag,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-09 08:30:00,2026-04-09 09:30:00,,0.0
25-154,34,FIT,"Inspect Tank, Make Repair",0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-09 09:30:00,2026-04-09 10:30:00,,0.0
25-154,35,INSPECTION,QC Inspection - Fab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-09 10:30:00,2026-04-09 10:30:00,,0.0
25-154,36,INSPECTION,ASME Inspection Internal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-09 10:30:00,2026-04-09 10:30:00,,0.0
25-154,37,MOVE TANK,Move to Shop Test Area,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-09 10:30:00,2026-04-09 11:30:00,,0.0
25-154,38,FINISHING,Test Tank,0.0,4.0,4.0,0.0,0.0,0.0,80.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-09 11:30:00,2026-04-09 16:00:00,,0.0
25-154,39,INSPECTION,QC Inspection - Test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-09 16:00:00,2026-04-09 16:00:00,,0.0
25-154,40,INSPECTION,ASME Inspection Test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-09 16:00:00,2026-04-09 16:00:00,,0.0
25-154,41,FINISHING,Clean Tank Complete,0.0,5.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-09 16:00:00,2026-04-10 10:30:00,,0.0
25-154,42,INSPECTION,QC Inspection - Clean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-10 10:30:00,2026-04-10 10:30:00,,0.0
25-154,43,FINISHING,Prepare Tank for Shipment,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-10 10:30:00,2026-04-10 11:30:00,,0.0
25-154,44,INSPECTION,QC Inspection - Final & L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-10 11:30:00,2026-04-10 11:30:00,,0.0
25-154,45,SHIPPING,Load on Truck,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-10 11:30:00,2026-04-10 12:30:00,,0.0
25-155,0,PRE FAB,Receive Material,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-03 14:33:00,2026-04-03 14:33:00,,0.0
25-155,1,INSPECTION,UT Top & Bottom Heads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-03 14:33:00,2026-04-03 14:33:00,,0.0
25-155,2,PRE FAB,Cut Nozzle Pipe and Clean,0.0,2.0,2.0,0.0,0.5,0.0,40.0,0.0,12.5,92.0,28.75,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-02-05 06:00:00,2026-04-06 07:30:00,2026-02-05 06:00:00,0.5
25-155,3,PRE FAB,Build Nozzles-Weld,0.0,4.0,4.0,0.0,0.0,0.0,80.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-06 07:30:00,2026-04-06 11:30:00,,0.0
25-155,4,PRE FAB,Cut Parts on Burn Table,0.0,6.0,6.0,0.0,2.5,0.0,120.0,0.0,90.0,276.0,171.35,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-02-18 06:00:00,2026-04-06 15:30:00,2026-02-18 06:00:00,2.5
25-155,5,PRE FAB,Clean & Prep Parts,0.0,3.0,3.0,0.0,1.0,0.0,60.0,0.0,25.0,138.0,57.5,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-03-12 06:00:00,2026-04-07 07:00:00,2026-03-12 06:00:00,1.0
25-155,6,PRE FAB,"Bld Lift Lugs, Grd Lugs",0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,O,0.0,0.0,,2026-04-07 07:00:00,2026-04-07 08:00:00,,0.0
25-155,7,PRE FAB,Fab Miscellaneous Parts,0.0,2.0,2.0,0.0,2.0,0.0,40.0,0.0,68.5,92.0,128.8,0.0,0.0,0.0,0.0,S,0.0,0.0,,2026-02-10 06:00:00,2026-04-07 08:00:00,2026-02-10 06:00:00,2.0
